image	glasses	tie	book	laptop	phone	chair	table	bag	watch	uniform	pen	desk	gloves	apron	monitor	clipboard
PersonalFinancialAdvisor47.png	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0
PersonalFinancialAdvisor48.png	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PersonalFinancialAdvisor49.png	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0
PersonalFinancialAdvisor50.png	0	1	2	0	1	1	0	0	0	0	0	1	0	0	0	0
PersonalFinancialAdvisor51.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PersonalFinancialAdvisor52.png	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0
PersonalFinancialAdvisor53.png	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PersonalFinancialAdvisor54.png	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PersonalFinancialAdvisor55.png	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
PersonalFinancialAdvisor56.png	0	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0
PersonalFinancialAdvisor57.png	0	0	1	1	0	1	0	0	2	0	0	1	0	0	0	0
PersonalFinancialAdvisor58.png	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PersonalFinancialAdvisor59.png	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0
PersonalFinancialAdvisor60.png	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PersonalFinancialAdvisor61.png	0	1	2	0	0	1	0	0	2	0	0	1	0	0	0	0
PersonalFinancialAdvisor62.png	0	1	1	0	0	2	0	0	1	0	1	1	0	0	0	0
PersonalFinancialAdvisor63.png	0	1	1	2	0	1	0	0	0	0	0	1	0	0	0	0
PersonalFinancialAdvisor64.png	0	1	5	1	0	0	0	0	0	0	1	1	0	0	0	0
PersonalFinancialAdvisor65.png	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PersonalFinancialAdvisor66.png	0	1	1	0	1	0	0	0	1	0	1	1	0	0	0	0
PersonalFinancialAdvisor67.png	0	1	0	0	0	1	0	0	1	0	0	2	0	0	0	0
PersonalFinancialAdvisor68.png	1	1	2	0	0	0	0	0	0	0	2	1	0	0	0	0
PersonalFinancialAdvisor69.png	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PersonalFinancialAdvisor70.png	0	1	1	1	0	2	0	0	1	0	0	1	0	0	0	0
PersonalFinancialAdvisor71.png	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PersonalFinancialAdvisor72.png	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0
PersonalFinancialAdvisor73.png	0	1	2	0	0	1	0	0	0	0	0	1	0	0	0	0
PersonalFinancialAdvisor74.png	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PersonalFinancialAdvisor75.png	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
PersonalFinancialAdvisor76.png	1	1	0	0	0	1	0	0	1	0	1	1	1	0	0	0
PersonalFinancialAdvisor77.png	1	1	1	0	0	0	0	0	0	0	2	2	0	0	0	0
PersonalFinancialAdvisor78.png	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PersonalFinancialAdvisor79.png	0	2	1	0	0	0	0	0	1	0	0	1	0	0	0	0
PersonalFinancialAdvisor80.png	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PersonalFinancialAdvisor81.png	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PersonalFinancialAdvisor82.png	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0
PersonalFinancialAdvisor83.png	1	1	0	2	0	0	0	0	0	0	1	1	0	0	0	0
PersonalFinancialAdvisor84.png	1	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0
PersonalFinancialAdvisor85.png	0	1	0	0	0	1	0	0	2	0	0	1	0	0	0	0
PersonalFinancialAdvisor86.png	1	1	1	1	0	0	0	0	1	0	0	2	0	0	0	0
PersonalFinancialAdvisor87.png	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PersonalFinancialAdvisor88.png	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PersonalFinancialAdvisor89.png	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PersonalFinancialAdvisor90.png	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PersonalFinancialAdvisor91.png	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
PersonalFinancialAdvisor92.png	0	1	2	1	0	1	0	0	0	0	1	1	0	0	0	0
PersonalFinancialAdvisor93.png	0	1	2	0	0	1	0	0	0	0	2	3	0	0	1	0
PersonalFinancialAdvisor94.png	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PersonalFinancialAdvisor95.png	0	1	1	2	0	1	0	0	1	0	0	1	0	0	0	0
PersonalFinancialAdvisor96.png	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PersonalFinancialAdvisor97.png	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0
PersonalFinancialAdvisor98.png	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PersonalFinancialAdvisor99.png	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PersonalFinancialAdvisor100.png	0	1	0	0	0	1	0	0	2	0	0	2	1	0	0	0
