image	glasses	tie	book	laptop	phone	chair	table	bag	watch	uniform	pen	desk	gloves	apron	monitor	clipboard
ComputerProgrammer91.png	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ComputerProgrammer92.png	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ComputerProgrammer93.png	1	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0
ComputerProgrammer94.png	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ComputerProgrammer95.png	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ComputerProgrammer96.png	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ComputerProgrammer97.png	1	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0
ComputerProgrammer98.png	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
ComputerProgrammer99.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ComputerProgrammer100.png	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
